timestamp,exec_twist_x,exec_twist_y,exec_twist_z,exec_twist_r,exec_twist_p,exec_twist_yaw,p_goal_0_raw,p_goal_1_raw,p_goal_2_raw,p_goal_0,p_goal_1,p_goal_2
42.024423,0.000000,0.000000,0.000000,-0.336465,0.061900,-0.207266,0.592198,0.175116,0.232686,0.592198,0.232686,0.175116
42.051529,0.000000,0.000000,0.000000,-0.336401,0.061841,-0.207388,0.592198,0.175116,0.232686,0.592198,0.232686,0.175116
42.074643,0.000000,0.000000,0.000000,-0.336341,0.061591,-0.207560,0.592198,0.175116,0.232686,0.592198,0.232686,0.175116
42.102957,0.000000,0.000000,0.000000,-0.336552,0.061216,-0.207329,0.592198,0.175116,0.232686,0.592198,0.232686,0.175116
42.127239,0.000000,0.000000,0.000000,-0.336465,0.060891,-0.207565,0.592198,0.175116,0.232686,0.592198,0.232686,0.175116
42.153939,0.000000,0.000000,0.000000,-0.336344,0.061110,-0.207698,0.592198,0.175116,0.232686,0.592198,0.232686,0.175116
42.181268,0.000000,0.000000,0.000000,-0.336532,0.060067,-0.207698,0.592198,0.175116,0.232686,0.592198,0.232686,0.175116
42.205206,0.000000,0.000000,0.000000,-0.336664,0.060641,-0.207317,0.592198,0.175116,0.232686,0.592198,0.232686,0.175116
42.231802,0.000000,0.000000,0.000000,-0.336840,0.060557,-0.207054,0.592198,0.175116,0.232686,0.592198,0.232686,0.175116
42.258668,0.000000,0.000000,0.000000,-0.336792,0.060843,-0.207050,0.592198,0.175116,0.232686,0.592198,0.232686,0.175116
42.283654,0.000000,0.000000,0.000000,-0.336618,0.060568,-0.207412,0.592198,0.175116,0.232686,0.592198,0.232686,0.175116
42.309803,0.000000,0.000000,0.000000,-0.336559,0.060793,-0.207442,0.592198,0.175116,0.232686,0.592198,0.232686,0.175116
42.334216,0.000000,0.000000,0.000000,-0.336382,0.060797,-0.207728,0.592198,0.175116,0.232686,0.592198,0.232686,0.175116
42.361071,0.000000,0.000000,0.000000,-0.322751,0.057977,-0.199053,0.592198,0.175116,0.232686,0.592198,0.232686,0.175116
42.387434,0.000000,0.000000,0.000000,-0.297732,0.053500,-0.184017,0.592198,0.175116,0.232686,0.592198,0.232686,0.175116
42.412982,0.000000,0.000000,0.000000,-0.276102,0.048854,-0.171947,0.592198,0.175116,0.232686,0.592198,0.232686,0.175116
42.440975,0.000000,0.000000,0.000000,-0.255392,0.045467,-0.160146,0.592198,0.175116,0.232686,0.592198,0.232686,0.175116
42.463699,0.000000,0.000000,0.000000,-0.232165,0.040503,-0.146538,0.592198,0.175116,0.232686,0.592198,0.232686,0.175116
42.490780,0.000000,0.000000,0.000000,-0.201139,0.035499,-0.126650,0.592198,0.175116,0.232686,0.592198,0.232686,0.175116
42.516675,0.000000,0.000000,0.000000,-0.142417,0.025297,-0.089951,0.592198,0.175116,0.232686,0.592198,0.232686,0.175116
42.542796,0.000000,0.000000,0.000000,-0.089369,0.016008,-0.056445,0.592198,0.175116,0.232686,0.592198,0.232686,0.175116
42.568425,0.000000,0.000000,0.000000,-0.038143,0.006807,-0.024142,0.592198,0.175116,0.232686,0.592198,0.232686,0.175116
42.590684,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.592198,0.175116,0.232686,0.592198,0.232686,0.175116
42.616402,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.592198,0.175116,0.232686,0.592198,0.232686,0.175116
42.642256,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.592198,0.175116,0.232686,0.592198,0.232686,0.175116
42.667904,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.592198,0.175116,0.232686,0.592198,0.232686,0.175116
42.693284,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.592198,0.175116,0.232686,0.592198,0.232686,0.175116
42.720990,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.592198,0.175116,0.232686,0.592198,0.232686,0.175116
42.745646,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.592198,0.175116,0.232686,0.592198,0.232686,0.175116
42.770709,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.592198,0.175116,0.232686,0.592198,0.232686,0.175116
42.795372,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.592198,0.175116,0.232686,0.592198,0.232686,0.175116
42.822279,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.592198,0.175116,0.232686,0.592198,0.232686,0.175116
42.848402,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.592198,0.175116,0.232686,0.592198,0.232686,0.175116
42.875818,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.592198,0.175116,0.232686,0.592198,0.232686,0.175116
42.902015,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.592198,0.175116,0.232686,0.592198,0.232686,0.175116
42.924890,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.592198,0.175116,0.232686,0.592198,0.232686,0.175116
42.951706,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.592198,0.175116,0.232686,0.592198,0.232686,0.175116
42.977656,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.592198,0.175116,0.232686,0.592198,0.232686,0.175116
43.003656,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.592198,0.175116,0.232686,0.592198,0.232686,0.175116
43.029281,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.592198,0.175116,0.232686,0.592198,0.232686,0.175116
43.056814,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.592198,0.175116,0.232686,0.592198,0.232686,0.175116
43.084918,0.000000,0.000000,0.000000,-0.011903,0.016475,0.032725,0.592198,0.175116,0.232686,0.592198,0.232686,0.175116
43.112009,0.000000,0.000000,0.000000,-0.005059,0.032707,0.085420,0.592198,0.175116,0.232686,0.592198,0.232686,0.175116
43.136242,0.000000,0.000000,0.000000,-0.004765,0.047839,0.127840,0.592198,0.175116,0.232686,0.592198,0.232686,0.175116
43.162488,0.000000,0.000000,0.000000,-0.006086,0.052256,0.138675,0.592198,0.175116,0.232686,0.592198,0.232686,0.175116
43.190459,0.000000,0.000000,0.000000,-0.005036,0.052206,0.139254,0.592198,0.175116,0.232686,0.592198,0.232686,0.175116
43.214073,0.000000,0.000000,0.000000,-0.009700,0.056417,0.145356,0.592198,0.175116,0.232686,0.592198,0.232686,0.175116
43.243695,0.000000,0.000000,0.000000,-0.012910,0.062268,0.156681,0.592198,0.175116,0.232686,0.592198,0.232686,0.175116
43.266064,0.000000,0.000000,0.000000,-0.015611,0.075387,0.188291,0.592198,0.175116,0.232686,0.592198,0.232686,0.175116
43.291290,0.000000,0.000000,0.000000,-0.021781,0.087233,0.211866,0.592198,0.175116,0.232686,0.592198,0.232686,0.175116
43.319243,0.000000,0.000000,0.000000,-0.027125,0.092775,0.219591,0.592198,0.175116,0.232686,0.592198,0.232686,0.175116
43.342883,0.000000,0.000000,0.000000,-0.029250,0.089193,0.203579,0.592198,0.175116,0.232686,0.592198,0.232686,0.175116
43.370168,0.000000,0.000000,0.000000,-0.033134,0.080459,0.175381,0.592198,0.175116,0.232686,0.592198,0.232686,0.175116
43.398872,0.000000,0.000000,0.000000,-0.029172,0.068098,0.146692,0.592198,0.175116,0.232686,0.592198,0.232686,0.175116
43.421372,0.000000,0.000000,0.000000,-0.030274,0.051961,0.101865,0.592198,0.175116,0.232686,0.592198,0.232686,0.175116
43.447140,0.000000,0.000000,0.000000,-0.034913,0.042195,0.072319,0.592198,0.175116,0.232686,0.592198,0.232686,0.175116
43.472862,0.000000,0.000000,0.000000,-0.037307,0.039676,0.063862,0.592198,0.175116,0.232686,0.592198,0.232686,0.175116
43.497454,0.000000,0.000000,0.000000,-0.038487,0.040769,0.065364,0.592198,0.175116,0.232686,0.592198,0.232686,0.175116
43.525627,0.000000,0.000000,0.000000,-0.041997,0.055538,0.098756,0.592198,0.175116,0.232686,0.592198,0.232686,0.175116
43.551982,0.000000,0.000000,0.000000,-0.045505,0.067026,0.124098,0.592198,0.175116,0.232686,0.592198,0.232686,0.175116
43.577844,0.000000,0.000000,0.000000,-0.044272,0.070770,0.135378,0.592198,0.175116,0.232686,0.592198,0.232686,0.175116
43.604555,0.000000,0.000000,0.000000,-0.045202,0.071730,0.137092,0.592198,0.175116,0.232686,0.592198,0.232686,0.175116
43.627728,0.000000,0.000000,0.000000,-0.040163,0.062501,0.121140,0.592198,0.175116,0.232686,0.592198,0.232686,0.175116
43.653929,0.000000,0.000000,0.000000,-0.036813,0.038235,0.063602,0.592198,0.175116,0.232686,0.592198,0.232686,0.175116
43.679805,0.000000,0.000000,0.000000,-0.011035,0.011459,0.019120,0.592198,0.175116,0.232686,0.592198,0.232686,0.175116
43.701684,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.592198,0.175116,0.232686,0.592198,0.232686,0.175116
43.727108,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.592198,0.175116,0.232686,0.592198,0.232686,0.175116
43.752476,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.592198,0.175116,0.232686,0.592198,0.232686,0.175116
43.781937,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.592198,0.175116,0.232686,0.592198,0.232686,0.175116
43.803421,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.592198,0.175116,0.232686,0.592198,0.232686,0.175116
43.829546,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.592198,0.175116,0.232686,0.592198,0.232686,0.175116
43.854770,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.592198,0.175116,0.232686,0.592198,0.232686,0.175116
43.881280,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.592198,0.175116,0.232686,0.592198,0.232686,0.175116
43.907518,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.592198,0.175116,0.232686,0.592198,0.232686,0.175116
43.937420,0.000000,0.000000,0.000000,0.009133,-0.009076,-0.015974,0.592198,0.175116,0.232686,0.592198,0.232686,0.175116
43.962970,0.000000,0.000000,0.000000,0.039281,-0.039018,-0.068819,0.592198,0.175116,0.232686,0.592198,0.232686,0.175116
43.988945,0.000000,0.000000,0.000000,0.089376,-0.088777,-0.156584,0.592198,0.175116,0.232686,0.592198,0.232686,0.175116
44.013578,0.000000,0.000000,0.000000,0.138917,-0.133849,-0.233310,0.592198,0.175116,0.232686,0.592198,0.232686,0.175116
44.040457,0.000000,0.000000,0.000000,0.190535,-0.177396,-0.304062,0.592198,0.175116,0.232686,0.592198,0.232686,0.175116
44.065560,0.000000,0.000000,0.000000,0.194423,-0.177916,-0.301534,0.592198,0.175116,0.232686,0.592198,0.232686,0.175116
44.091383,0.000000,0.000000,0.000000,0.203736,-0.179069,-0.295546,0.592198,0.175116,0.232686,0.592198,0.232686,0.175116
44.116796,0.000000,0.000000,0.000000,0.207322,-0.179535,-0.293114,0.592198,0.175116,0.232686,0.592198,0.232686,0.175116
44.144069,0.000000,0.000000,0.000000,0.209074,-0.179886,-0.291780,0.592198,0.175116,0.232686,0.592198,0.232686,0.175116
44.169167,0.000000,0.000000,0.000000,0.209416,-0.180018,-0.291452,0.592198,0.175116,0.232686,0.592198,0.232686,0.175116
44.194381,0.000000,0.000000,0.000000,0.209117,-0.181064,-0.290646,0.592198,0.175116,0.232686,0.592198,0.232686,0.175116
44.219604,0.000000,0.000000,0.000000,0.208492,-0.180368,-0.291299,0.592198,0.175116,0.232686,0.592198,0.232686,0.175116
44.246515,0.000000,0.000000,0.000000,0.209351,-0.181627,-0.289789,0.592198,0.175116,0.232686,0.592198,0.232686,0.175116
44.270550,0.000000,0.000000,0.000000,0.209879,-0.180544,-0.290083,0.592198,0.175116,0.232686,0.592198,0.232686,0.175116
44.298956,0.000000,0.000000,0.000000,0.210972,-0.180319,-0.289430,0.592198,0.175116,0.232686,0.592198,0.232686,0.175116
44.325830,0.000000,0.000000,0.000000,0.212444,-0.180161,-0.288450,0.592198,0.175116,0.232686,0.592198,0.232686,0.175116
44.351169,0.000000,0.000000,0.000000,0.204771,-0.169683,-0.267731,0.592198,0.175116,0.232686,0.592198,0.232686,0.175116
44.378978,0.000000,0.000000,0.000000,0.174079,-0.137542,-0.209192,0.592198,0.175116,0.232686,0.592198,0.232686,0.175116
44.402339,0.000000,0.000000,0.000000,0.151801,-0.112660,-0.161380,0.592198,0.175116,0.232686,0.592198,0.232686,0.175116
44.427361,0.000000,0.000000,0.000000,0.126756,-0.091542,-0.127479,0.592198,0.175116,0.232686,0.592198,0.232686,0.175116
44.453442,0.000000,0.000000,0.000000,0.113024,-0.086105,-0.127687,0.592198,0.175116,0.232686,0.592198,0.232686,0.175116
44.479954,0.000000,0.000000,0.000000,0.106357,-0.087930,-0.142354,0.592198,0.175116,0.232686,0.592198,0.232686,0.175116
44.506134,0.000000,0.000000,0.000000,0.101703,-0.090773,-0.159381,0.592198,0.175116,0.232686,0.592198,0.232686,0.175116
44.532522,0.000000,0.000000,0.000000,0.108870,-0.097491,-0.173988,0.592198,0.175116,0.232686,0.592198,0.232686,0.175116
44.559433,0.000000,0.000000,0.000000,0.124578,-0.110973,-0.199446,0.592198,0.175116,0.232686,0.592198,0.232686,0.175116
44.584038,0.000000,0.000000,0.000000,0.136694,-0.121261,-0.218956,0.592198,0.175116,0.232686,0.592198,0.232686,0.175116
44.609897,0.000000,0.000000,0.000000,0.145241,-0.128623,-0.233759,0.592198,0.175116,0.232686,0.592198,0.232686,0.175116
44.634379,0.000000,0.000000,0.000000,0.158420,-0.139591,-0.255054,0.592198,0.175116,0.232686,0.592198,0.232686,0.175116
44.662225,0.000000,0.000000,0.000000,0.160681,-0.141172,-0.259889,0.592198,0.175116,0.232686,0.592198,0.232686,0.175116
44.688024,0.000000,0.000000,0.000000,0.159645,-0.139819,-0.257019,0.592198,0.175116,0.232686,0.592198,0.232686,0.175116
44.716691,0.000000,0.000000,0.000000,0.146542,-0.128102,-0.236071,0.592198,0.175116,0.232686,0.592198,0.232686,0.175116
44.737414,0.000000,0.000000,0.000000,0.125104,-0.109051,-0.201593,0.592198,0.175116,0.232686,0.592198,0.232686,0.175116
44.765230,0.000000,0.000000,0.000000,0.086721,-0.075613,-0.140090,0.592198,0.175116,0.232686,0.592198,0.232686,0.175116
44.791571,0.000000,0.000000,0.000000,0.056418,-0.049059,-0.091104,0.592198,0.175116,0.232686,0.592198,0.232686,0.175116
44.815276,0.000000,0.000000,0.000000,0.024521,-0.021283,-0.039508,0.592198,0.175116,0.232686,0.592198,0.232686,0.175116
44.838110,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.592198,0.175116,0.232686,0.592198,0.232686,0.175116
44.864173,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.592198,0.175116,0.232686,0.592198,0.232686,0.175116
44.891463,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.592198,0.175116,0.232686,0.592198,0.232686,0.175116
44.916622,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.592198,0.175116,0.232686,0.592198,0.232686,0.175116
44.942956,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.592198,0.175116,0.232686,0.592198,0.232686,0.175116
44.969027,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.592198,0.175116,0.232686,0.592198,0.232686,0.175116
44.993546,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.592198,0.175116,0.232686,0.592198,0.232686,0.175116
45.023273,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.592198,0.175116,0.232686,0.592198,0.232686,0.175116
45.048557,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.592198,0.175116,0.232686,0.592198,0.232686,0.175116
45.071934,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.592198,0.175116,0.232686,0.592198,0.232686,0.175116
45.097728,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.592198,0.175116,0.232686,0.592198,0.232686,0.175116
45.123172,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.592198,0.175116,0.232686,0.592198,0.232686,0.175116
45.149952,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.592198,0.175116,0.232686,0.592198,0.232686,0.175116
45.174634,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.592198,0.175116,0.232686,0.592198,0.232686,0.175116
45.201957,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.592198,0.175116,0.232686,0.592198,0.232686,0.175116
45.227640,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.592198,0.175116,0.232686,0.592198,0.232686,0.175116
45.253379,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.592198,0.175116,0.232686,0.592198,0.232686,0.175116
45.279777,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.592198,0.175116,0.232686,0.592198,0.232686,0.175116
45.304685,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.592198,0.175116,0.232686,0.592198,0.232686,0.175116
45.329885,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.592198,0.175116,0.232686,0.592198,0.232686,0.175116
45.355603,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.592198,0.175116,0.232686,0.592198,0.232686,0.175116
45.384454,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.592198,0.175116,0.232686,0.592198,0.232686,0.175116
45.409675,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.592198,0.175116,0.232686,0.592198,0.232686,0.175116
45.434636,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.592198,0.175116,0.232686,0.592198,0.232686,0.175116
45.459278,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.592198,0.175116,0.232686,0.592198,0.232686,0.175116
45.485440,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.592198,0.175116,0.232686,0.592198,0.232686,0.175116
45.512039,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.592198,0.175116,0.232686,0.592198,0.232686,0.175116
45.537688,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.592198,0.175116,0.232686,0.592198,0.232686,0.175116
45.563505,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.592198,0.175116,0.232686,0.592198,0.232686,0.175116
45.589746,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.592198,0.175116,0.232686,0.592198,0.232686,0.175116
45.615324,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.592198,0.175116,0.232686,0.592198,0.232686,0.175116
45.641199,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.592198,0.175116,0.232686,0.592198,0.232686,0.175116
45.665956,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.592198,0.175116,0.232686,0.592198,0.232686,0.175116
45.691869,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.592198,0.175116,0.232686,0.592198,0.232686,0.175116
45.717492,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.592198,0.175116,0.232686,0.592198,0.232686,0.175116
45.743614,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.592198,0.175116,0.232686,0.592198,0.232686,0.175116
45.770772,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.592198,0.175116,0.232686,0.592198,0.232686,0.175116
45.797155,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.592198,0.175116,0.232686,0.592198,0.232686,0.175116
45.820729,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.592198,0.175116,0.232686,0.592198,0.232686,0.175116
45.848675,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.592198,0.175116,0.232686,0.592198,0.232686,0.175116
45.872602,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.592198,0.175116,0.232686,0.592198,0.232686,0.175116
45.900311,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.592198,0.175116,0.232686,0.592198,0.232686,0.175116
45.924388,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.592198,0.175116,0.232686,0.592198,0.232686,0.175116
45.950208,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.592198,0.175116,0.232686,0.592198,0.232686,0.175116
45.977839,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.592198,0.175116,0.232686,0.592198,0.232686,0.175116
46.002671,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.592198,0.175116,0.232686,0.592198,0.232686,0.175116
46.028494,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.592198,0.175116,0.232686,0.592198,0.232686,0.175116
46.052984,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.592198,0.175116,0.232686,0.592198,0.232686,0.175116
46.079612,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.592198,0.175116,0.232686,0.592198,0.232686,0.175116
46.108273,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.592198,0.175116,0.232686,0.592198,0.232686,0.175116
46.130409,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.592198,0.175116,0.232686,0.592198,0.232686,0.175116
46.156888,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.592198,0.175116,0.232686,0.592198,0.232686,0.175116
46.184144,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.592198,0.175116,0.232686,0.592198,0.232686,0.175116
46.209587,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.592198,0.175116,0.232686,0.592198,0.232686,0.175116
46.234370,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.592198,0.175116,0.232686,0.592198,0.232686,0.175116
46.259763,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.592198,0.175116,0.232686,0.592198,0.232686,0.175116
46.286830,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.592198,0.175116,0.232686,0.592198,0.232686,0.175116
46.312427,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.592198,0.175116,0.232686,0.592198,0.232686,0.175116
46.337756,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.592198,0.175116,0.232686,0.592198,0.232686,0.175116
46.363492,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.592198,0.175116,0.232686,0.592198,0.232686,0.175116
46.389294,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.592198,0.175116,0.232686,0.592198,0.232686,0.175116
46.414312,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.592198,0.175116,0.232686,0.592198,0.232686,0.175116
46.442318,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.592198,0.175116,0.232686,0.592198,0.232686,0.175116
46.464967,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.592198,0.175116,0.232686,0.592198,0.232686,0.175116
46.491775,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.592198,0.175116,0.232686,0.592198,0.232686,0.175116
46.517215,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.592198,0.175116,0.232686,0.592198,0.232686,0.175116
46.543303,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.592198,0.175116,0.232686,0.592198,0.232686,0.175116
46.568841,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.592198,0.175116,0.232686,0.592198,0.232686,0.175116
46.594456,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.592198,0.175116,0.232686,0.592198,0.232686,0.175116
46.620610,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.592198,0.175116,0.232686,0.592198,0.232686,0.175116
46.645902,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.592198,0.175116,0.232686,0.592198,0.232686,0.175116
46.671646,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.592198,0.175116,0.232686,0.592198,0.232686,0.175116
46.699231,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.592198,0.175116,0.232686,0.592198,0.232686,0.175116
46.724490,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.592198,0.175116,0.232686,0.592198,0.232686,0.175116
46.750372,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.592198,0.175116,0.232686,0.592198,0.232686,0.175116
46.774729,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.592198,0.175116,0.232686,0.592198,0.232686,0.175116
46.801314,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.592198,0.175116,0.232686,0.592198,0.232686,0.175116
46.826692,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.592198,0.175116,0.232686,0.592198,0.232686,0.175116
46.853113,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.592198,0.175116,0.232686,0.592198,0.232686,0.175116
46.879246,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.592198,0.175116,0.232686,0.592198,0.232686,0.175116
46.905517,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.592198,0.175116,0.232686,0.592198,0.232686,0.175116
46.933267,0.000000,-0.011897,0.000000,-0.000000,0.000000,0.000000,0.592239,0.175090,0.232671,0.592239,0.232671,0.175090
46.959342,0.000000,-0.022286,0.000000,-0.000000,0.000000,0.000000,0.592314,0.175041,0.232645,0.592314,0.232645,0.175041
46.984514,0.000000,-0.031583,0.000000,-0.000000,0.000000,0.000000,0.592421,0.174972,0.232606,0.592421,0.232606,0.174972
47.009680,0.000000,-0.040334,0.000000,-0.000000,0.000000,0.000000,0.592558,0.174885,0.232558,0.592558,0.232558,0.174885
47.036995,0.004245,-0.054552,0.000000,-0.000000,0.000000,0.000000,0.592777,0.174758,0.232465,0.592777,0.232465,0.174758
47.064045,0.006429,-0.060566,0.000000,-0.000000,0.000000,0.000000,0.593034,0.174615,0.232350,0.593034,0.232350,0.174615
47.090775,0.007521,-0.063303,0.000000,-0.000000,0.000000,0.000000,0.593310,0.174465,0.232225,0.593310,0.232225,0.174465
47.114729,0.009712,-0.064941,0.000000,-0.000000,0.000000,0.000000,0.593610,0.174306,0.232084,0.593610,0.232084,0.174306
47.139101,0.009712,-0.066033,0.000000,-0.000000,0.000000,0.000000,0.593913,0.174145,0.231942,0.593913,0.231942,0.174145
47.167280,0.009712,-0.066580,0.000000,-0.000000,0.000000,0.000000,0.594218,0.173982,0.231800,0.594218,0.231800,0.173982
47.190747,0.009166,-0.067126,0.000000,-0.000000,0.000000,0.000000,0.594521,0.173817,0.231662,0.594521,0.231662,0.173817
47.220228,0.009166,-0.066580,0.000000,-0.000000,0.000000,0.000000,0.594821,0.173653,0.231526,0.594821,0.231526,0.173653
47.244761,0.008067,-0.061112,0.000000,-0.000000,0.000000,0.000000,0.595093,0.173503,0.231404,0.595093,0.231404,0.173503
47.269639,0.004245,-0.046347,0.000000,-0.000000,0.000000,0.000000,0.595285,0.173391,0.231324,0.595285,0.231324,0.173391
47.293432,0.000961,-0.030491,0.000000,-0.000000,0.000000,0.000000,0.595397,0.173320,0.231283,0.595397,0.231283,0.173320
47.319277,0.000000,-0.013535,0.000000,-0.000000,0.000000,0.000000,0.595443,0.173289,0.231268,0.595443,0.231268,0.173289
47.342963,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.595443,0.173289,0.231268,0.595443,0.231268,0.173289
47.368531,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.595443,0.173289,0.231268,0.595443,0.231268,0.173289
47.395511,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.595443,0.173289,0.231268,0.595443,0.231268,0.173289
