timestamp,world_index,world_index_corrected,x,y,z
63.111138306,1864,1893,2.28785327,-0.31265894,-1.34241580
63.133731680,1865,1894,2.28798462,-0.31293860,-1.34192832
63.148815229,1865,1894,2.28796753,-0.31286568,-1.34176757
63.171881182,1866,1895,2.28829178,-0.31212057,-1.34179990
63.192813160,1866,1895,2.28825963,-0.31217081,-1.34062273
63.208532093,1867,1896,2.28838639,-0.31205386,-1.34031828
63.231406300,1868,1897,2.28845404,-0.31243896,-1.33900488
63.253794415,1868,1897,2.28862651,-0.31213957,-1.33783723
63.268827954,1869,1898,2.28862651,-0.31213957,-1.33783723
63.292429651,1869,1898,2.28851474,-0.31222665,-1.33720196
63.314238305,1870,1899,2.28857366,-0.31172018,-1.33668267
63.328792714,1871,1900,2.28850737,-0.31152657,-1.33561233
63.351166267,1871,1900,2.28871696,-0.31167206,-1.33501070
63.373640568,1872,1901,2.28902548,-0.31215277,-1.33427258
63.390201562,1872,1901,2.28947207,-0.31231201,-1.33371854
63.411263383,1873,1902,2.28983797,-0.31219897,-1.33317524
63.433730670,1874,1903,2.28991802,-0.31226110,-1.33220562
63.449000204,1874,1903,2.28992227,-0.31264792,-1.33173613
63.471097958,1875,1904,2.28966749,-0.31276817,-1.33095850
63.493960543,1876,1905,2.28985833,-0.31285174,-1.33048260
63.508893937,1876,1905,2.29000604,-0.31319537,-1.32986898
63.531226883,1877,1906,2.29008541,-0.31315932,-1.32932711
63.554521479,1877,1906,2.28994153,-0.31339915,-1.32861537
63.574572430,1878,1907,2.28978531,-0.31384433,-1.32741434
63.591512367,1878,1907,2.28978531,-0.31384433,-1.32741434
63.613891121,1879,1908,2.28973866,-0.31381579,-1.32731830
63.628850269,1879,1908,2.28951331,-0.31379278,-1.32690378
63.653486139,1880,1909,2.28953122,-0.31385558,-1.32677771
63.682441496,1881,1910,2.28953122,-0.31385558,-1.32677771
63.694375552,1881,1910,2.28938564,-0.31350168,-1.32710508
63.712088514,1882,1911,2.28938564,-0.31350168,-1.32710508
63.734126366,1883,1912,2.28941854,-0.31384403,-1.32657046
63.754985116,1883,1912,2.28919786,-0.31390281,-1.32668292
63.771114668,1884,1913,2.28924453,-0.31393138,-1.32677897
63.793483169,1884,1913,2.28895930,-0.31389884,-1.32692149
63.815013295,1885,1914,2.28867321,-0.31428362,-1.32745383
63.830854470,1886,1915,2.28838956,-0.31464798,-1.32741271
63.854505562,1886,1915,2.28834282,-0.31461941,-1.32731666
63.882595910,1887,1916,2.28834282,-0.31461941,-1.32731666
63.897185643,1887,1916,2.28821562,-0.31473551,-1.32762116
63.914577515,1888,1917,2.28779404,-0.31572003,-1.32763905
63.942274930,1889,1918,2.28744484,-0.31600345,-1.32791434
63.952233541,1889,1918,2.28758835,-0.31587282,-1.32848543
63.973909096,1890,1919,2.28811027,-0.31532633,-1.32943124
63.994568648,1890,1919,2.28836927,-0.31559345,-1.32973942
64.011558039,1891,1920,2.28869167,-0.31606001,-1.32987634
64.034990030,1892,1921,2.28875598,-0.31606336,-1.33056119
64.054272844,1892,1921,2.28835919,-0.31651465,-1.32988429
64.071428432,1893,1922,2.28831230,-0.31648620,-1.32978825
64.093608249,1893,1922,2.28869612,-0.31675546,-1.32993746
64.115071395,1894,1923,2.28962192,-0.31693678,-1.33072329
64.131245253,1894,1923,2.29128323,-0.31679717,-1.33238083
64.153972959,1895,1924,2.29386126,-0.31635466,-1.33447839
64.177346597,1896,1925,2.29721452,-0.31541250,-1.33686643
64.191605021,1896,1925,2.30173548,-0.31291142,-1.34116649
64.214545592,1897,1926,2.30849948,-0.30890413,-1.34764379
64.236524169,1898,1927,2.31466081,-0.30560300,-1.35467265
64.251922069,1898,1927,2.32084084,-0.30149192,-1.35965300
64.274279888,1899,1928,2.32738335,-0.29825657,-1.36322595
64.297096930,1899,1928,2.33235966,-0.29779473,-1.36742815
64.311541304,1900,1929,2.33420834,-0.29864541,-1.37072971
64.333719986,1900,1929,2.33256236,-0.29914848,-1.37000208
64.357652762,1901,1930,2.32998642,-0.29901966,-1.36756668
64.371496017,1902,1931,2.32828236,-0.29860921,-1.36561850
64.401364747,1903,1932,2.32942372,-0.29934655,-1.36475460
64.416751062,1903,1932,2.33155231,-0.30118617,-1.36757936
64.437005281,1904,1933,2.33281623,-0.30139559,-1.37095489
64.453895607,1904,1933,2.33327509,-0.30212203,-1.37271910
64.476542727,1905,1934,2.33318547,-0.30362318,-1.37355774
64.490994356,1905,1934,2.33251290,-0.30429148,-1.37313231
64.514258443,1906,1935,2.33240366,-0.30351718,-1.37401889
64.536664440,1907,1936,2.33340081,-0.30336028,-1.37750600
64.551197303,1907,1936,2.33502794,-0.30375327,-1.38153125
64.574023570,1908,1937,2.33732630,-0.30423924,-1.38488872
64.596083631,1908,1937,2.33930401,-0.30496095,-1.38883641
64.616976079,1909,1938,2.34121603,-0.30484501,-1.39237508
64.633743456,1909,1938,2.34338493,-0.30375898,-1.39448731
64.656382439,1910,1939,2.34545164,-0.30391865,-1.39689132
64.677077186,1911,1940,2.34762275,-0.30322611,-1.39948747
64.693980858,1911,1940,2.35031708,-0.30115311,-1.40154308
64.716357494,1912,1941,2.35327973,-0.29958861,-1.40247876
64.739972936,1913,1942,2.35576835,-0.29834902,-1.40327648
64.753558680,1913,1942,2.35835917,-0.29717496,-1.40566438
64.776058167,1914,1943,2.36096065,-0.29666577,-1.40710854
64.797397056,1914,1943,2.36277894,-0.29616734,-1.40887435
64.814832804,1915,1944,2.36455285,-0.29435218,-1.40995754
64.836359596,1915,1944,2.36634074,-0.29280992,-1.40932474
64.857171047,1916,1945,2.36832233,-0.29102596,-1.40854291
64.880111799,1917,1946,2.37049469,-0.28822807,-1.40971669
64.896468310,1917,1946,2.37223589,-0.28612875,-1.41249336
64.917136823,1918,1947,2.37328350,-0.28440984,-1.41385827
64.941879506,1919,1948,2.37485946,-0.28215965,-1.41477871
64.956006430,1919,1948,2.37645068,-0.28103113,-1.41495507
64.977417489,1920,1949,2.37768858,-0.27990106,-1.41516429
64.993543878,1920,1949,2.37893485,-0.27849675,-1.41586009
65.016130426,1921,1950,2.37988930,-0.27795437,-1.41680589
65.037039487,1922,1951,2.38035215,-0.27839521,-1.41548518
65.053828414,1922,1951,2.37986669,-0.27876199,-1.41234577
65.077202046,1923,1952,2.37873411,-0.27769430,-1.40921413
65.097119243,1923,1952,2.37811062,-0.27637383,-1.40711894
65.113505605,1924,1953,2.37789814,-0.27609087,-1.40588302
65.136056510,1924,1953,2.37763484,-0.27562592,-1.40546806
65.158910607,1925,1954,2.37754642,-0.27473732,-1.40487929
65.174858892,1926,1955,2.37750044,-0.27431850,-1.40429307
65.196336750,1926,1955,2.37763614,-0.27427519,-1.40442876
65.218799549,1927,1956,2.37769563,-0.27363134,-1.40423501
65.234798637,1927,1956,2.37797040,-0.27275999,-1.40463945
65.257114678,1928,1957,2.37808279,-0.27258595,-1.40416603
65.279546395,1929,1958,2.37831061,-0.27264273,-1.40362217
65.293652290,1929,1958,2.37868636,-0.27204293,-1.40374417
65.316151799,1930,1959,2.37945138,-0.27095995,-1.40356741
65.339767907,1931,1960,2.38015744,-0.26995613,-1.40241198
65.354322244,1931,1960,2.38117642,-0.26949454,-1.40089804
65.383572305,1932,1961,2.38252402,-0.26863317,-1.39950695
65.399053562,1932,1961,2.38360742,-0.26708605,-1.39788680
65.413635320,1933,1962,2.38452557,-0.26545408,-1.39580395
65.436278211,1933,1962,2.38526067,-0.26360829,-1.39265019
65.458829305,1934,1963,2.38615680,-0.26145892,-1.38974729
65.473869770,1934,1963,2.38704182,-0.25851241,-1.38762675
65.496473450,1935,1964,2.38716864,-0.25528660,-1.38390500
65.519833961,1936,1965,2.38755891,-0.25241198,-1.37961930
65.533967073,1936,1965,2.38864011,-0.24886133,-1.37515468
65.563873673,1937,1966,2.39060327,-0.24491911,-1.37173648
65.579041873,1938,1967,2.39075624,-0.24237727,-1.36905268
65.600437696,1938,1967,2.39017898,-0.23982868,-1.36401334
65.621800039,1939,1968,2.39022696,-0.23746806,-1.35880087
65.639260529,1939,1968,2.39052627,-0.23604537,-1.35456489
65.659668705,1940,1969,2.39003536,-0.23505707,-1.35058406
65.675990549,1941,1970,2.38906615,-0.23380723,-1.34625815
65.699063073,1941,1970,2.38863412,-0.23227658,-1.34260179
65.719778867,1942,1971,2.38891056,-0.23077143,-1.33885754
65.737238109,1942,1971,2.38951516,-0.22921656,-1.33519059
65.758995058,1943,1972,2.39052913,-0.22777939,-1.33247551
65.786894496,1944,1973,2.39221535,-0.22638266,-1.33097651
65.799089112,1944,1973,2.39398604,-0.22473804,-1.32948565
65.819161609,1945,1974,2.39649917,-0.22412657,-1.32760932
65.839713523,1945,1974,2.39871814,-0.22331498,-1.32651693
65.856079958,1946,1975,2.40002075,-0.22286548,-1.32532007
65.878886822,1947,1976,2.40086093,-0.22168064,-1.32246713
65.900185576,1947,1976,2.40305401,-0.21970745,-1.32052674
65.917956462,1948,1977,2.40554337,-0.21918151,-1.32085286
65.939026602,1948,1977,2.40593915,-0.21869410,-1.32016592
65.959388046,1949,1978,2.40555588,-0.21694019,-1.31987427
65.977130682,1950,1979,2.40625419,-0.21507906,-1.31950451
65.999083062,1950,1979,2.40732232,-0.21313553,-1.31885623
66.022816962,1951,1980,2.40868472,-0.21079871,-1.31962142
66.036225869,1951,1980,2.41020885,-0.20867554,-1.32190052
66.058741711,1952,1981,2.41219319,-0.20709396,-1.32477608
66.081925319,1953,1982,2.41474951,-0.20553907,-1.32763364
66.096176772,1953,1982,2.41836674,-0.20388261,-1.33180060
66.119477326,1954,1983,2.42216808,-0.20217865,-1.33597966
66.140978669,1954,1983,2.42500307,-0.20126815,-1.33980653
66.156142009,1955,1984,2.42714965,-0.20071874,-1.34172289
66.179021035,1956,1985,2.42938890,-0.19964652,-1.34449567
66.201376458,1956,1985,2.43152038,-0.19821714,-1.34857640
66.216856694,1957,1986,2.43303403,-0.19670433,-1.35085476
66.238782808,1957,1986,2.43400215,-0.19703960,-1.35233992
66.267795353,1958,1987,2.43412431,-0.19817759,-1.35183096
66.275918169,1959,1988,2.43434588,-0.19925519,-1.35061856
66.298715960,1959,1988,2.43436903,-0.20057813,-1.35068160
66.321092297,1960,1989,2.43330724,-0.20069931,-1.35122568
66.344771877,1961,1990,2.43131937,-0.20073506,-1.35019364
66.360973742,1961,1990,2.42886864,-0.20153584,-1.34823984
66.381528872,1962,1991,2.42708147,-0.20286092,-1.34608968
66.396716492,1962,1991,2.42474813,-0.20434341,-1.34369917
66.419241994,1963,1992,2.42128069,-0.20698366,-1.34263449
66.441741719,1963,1992,2.41922656,-0.20931023,-1.34227357
66.457281700,1964,1993,2.41929024,-0.21156946,-1.34530300
66.478922506,1965,1994,2.42133764,-0.21427615,-1.35283677
66.501134192,1965,1994,2.42280852,-0.21777166,-1.36080286
66.522382653,1966,1995,2.42418652,-0.21995407,-1.36601540
66.546796309,1967,1996,2.42497247,-0.22126515,-1.36925325
66.561066836,1967,1996,2.42478330,-0.22217357,-1.37277068
66.581896122,1968,1997,2.42437464,-0.22157392,-1.37610209
66.599088921,1968,1997,2.42292329,-0.22173063,-1.37851697
66.622435318,1969,1998,2.42027808,-0.22208225,-1.37836739
66.659472010,1970,1999,2.41793258,-0.22207005,-1.37765289
66.661168126,1970,1999,2.41573931,-0.22185431,-1.37639160
66.681974247,1971,2000,2.41417202,-0.22206627,-1.37616763
66.702173054,1971,2000,2.41248696,-0.22250403,-1.37509920
66.719528358,1972,2001,2.41040995,-0.22363660,-1.37415872
66.742197160,1972,2001,2.40779956,-0.22584927,-1.37317519
66.761835810,1973,2002,2.40596124,-0.22807055,-1.37360355
66.784356315,1974,2003,2.40588502,-0.23222830,-1.37744896
66.802707150,1974,2003,2.40727378,-0.23847287,-1.38488709
66.822353110,1975,2004,2.40742437,-0.24383326,-1.39136508
66.844443246,1975,2004,2.40698114,-0.24776993,-1.39468597
66.862161905,1976,2005,2.40666057,-0.25119523,-1.39682460
66.881944672,1977,2006,2.40524528,-0.25441721,-1.39653782
66.899881046,1977,2006,2.40274407,-0.25676757,-1.39455038
66.921065850,1978,2007,2.40123327,-0.25921087,-1.39491703
66.942056089,1978,2007,2.39990520,-0.26129819,-1.39657398
66.960550416,1979,2008,2.39759285,-0.26228480,-1.39692000
66.982480256,1980,2009,2.39526533,-0.26348224,-1.39530491
67.003669772,1980,2009,2.39298637,-0.26633125,-1.39237723
67.018922343,1981,2010,2.39116483,-0.27047228,-1.38955475
67.041314337,1981,2010,2.38737874,-0.27391465,-1.38731964
67.064757197,1982,2011,2.38143256,-0.27508739,-1.38412139
67.080080529,1982,2011,2.37551148,-0.27562366,-1.37976346
67.101244965,1983,2012,2.37211507,-0.27663724,-1.37639188
67.114461989,1983,2012,2.37000011,-0.27837871,-1.37529295
67.137573213,1984,2013,2.36914637,-0.28122650,-1.37629691
67.151938172,1985,2014,2.37003316,-0.28627006,-1.37933221
67.174604842,1985,2014,2.37177511,-0.29145698,-1.38341143
67.197616432,1986,2015,2.37271602,-0.29542936,-1.38569187
67.212359139,1986,2015,2.37218920,-0.29742049,-1.38645861
67.234737313,1987,2016,2.37013279,-0.29954381,-1.38622402
67.257622028,1988,2017,2.36753686,-0.30217662,-1.38416141
67.272826094,1988,2017,2.36520071,-0.30460803,-1.38307550
67.294732073,1989,2018,2.36347197,-0.30673051,-1.38373353
67.325011068,1990,2019,2.36348929,-0.30810437,-1.38645546
67.331854140,1990,2019,2.36454562,-0.30954375,-1.38906926
67.354468199,1991,2020,2.36533768,-0.31264403,-1.39196656
67.377676553,1991,2020,2.36636883,-0.31608332,-1.39487059
67.392516265,1992,2021,2.36635313,-0.31809837,-1.39750644
67.414460869,1992,2021,2.36566397,-0.31983880,-1.40003555
67.437514868,1993,2022,2.36458763,-0.32037711,-1.40091720
67.460011335,1994,2023,2.36396976,-0.31985286,-1.40205565
67.474875414,1994,2023,2.36289015,-0.31882676,-1.40501205
67.497885322,1995,2024,2.36021461,-0.31859403,-1.40647977
67.520054852,1996,2025,2.35757968,-0.31669359,-1.40611458
67.534360687,1996,2025,2.35613034,-0.31420352,-1.40755375
67.557588824,1997,2026,2.35563251,-0.31223793,-1.40933299
67.580298336,1997,2026,2.35473233,-0.31249942,-1.41282698
67.594534214,1998,2027,2.35056815,-0.31333645,-1.41224758
67.617758626,1999,2028,2.34768077,-0.31392586,-1.40955318
67.640695653,1999,2028,2.34618484,-0.31742033,-1.41116913
67.654530343,2000,2029,2.34447783,-0.32202812,-1.41680197
67.677688632,2000,2029,2.34164523,-0.32484460,-1.42024381
67.700423935,2001,2030,2.33686432,-0.32572151,-1.41845497
67.714866619,2001,2030,2.33229684,-0.32663078,-1.41611711
67.736989509,2002,2031,2.32816367,-0.32770703,-1.41511323
67.760290297,2003,2032,2.32382130,-0.32774785,-1.41528146
67.774350368,2003,2032,2.31758483,-0.32691241,-1.41451358
67.797017487,2004,2033,2.31088491,-0.32672241,-1.41508277
67.827939193,2005,2034,2.30432894,-0.32616205,-1.41585134
67.834844301,2005,2034,2.29809149,-0.32695486,-1.41530305
67.857060846,2006,2035,2.29274732,-0.32834530,-1.41302261
67.881065434,2006,2035,2.28903958,-0.32948154,-1.41318912
67.894548512,2007,2036,2.28643512,-0.33069982,-1.41487873
67.916995485,2007,2036,2.28396733,-0.33228321,-1.41536859
67.940190689,2008,2037,2.28172696,-0.33469898,-1.41407100
67.955657280,2009,2038,2.27961190,-0.33734716,-1.41431599
67.977021025,2009,2038,2.27838871,-0.33932542,-1.41678556
68.000061704,2010,2039,2.27742604,-0.34248456,-1.41730940
68.014397059,2010,2039,2.27600210,-0.34587698,-1.41637365
68.037251111,2011,2040,2.27450908,-0.34839032,-1.41698863
68.060554221,2012,2041,2.27328975,-0.35045974,-1.41873598
68.074473825,2012,2041,2.27367205,-0.35268486,-1.41911055
68.096970178,2013,2042,2.27445991,-0.35430098,-1.41754887
68.121086438,2014,2043,2.27461259,-0.35487254,-1.41731066
68.134581334,2014,2043,2.27374234,-0.35630698,-1.41875632
68.157234801,2015,2044,2.27292211,-0.35823601,-1.41911078
68.180447128,2015,2044,2.27296913,-0.36085389,-1.41932333
68.194426789,2016,2045,2.27380609,-0.36644476,-1.42128793
68.217118891,2016,2045,2.27519921,-0.37067912,-1.42402158
68.242365188,2017,2046,2.27797178,-0.37521726,-1.42654042
68.254339284,2018,2047,2.28022853,-0.37838086,-1.42959797
68.285091301,2018,2047,2.28145122,-0.38011525,-1.43329534
68.300195415,2019,2048,2.28231132,-0.38179869,-1.43751562
68.315325615,2019,2048,2.28172205,-0.38330108,-1.44149855
68.337028981,2020,2049,2.28022133,-0.38415186,-1.44500949
68.360043827,2021,2050,2.27868360,-0.38521749,-1.44879725
68.374831376,2021,2050,2.27737080,-0.38656020,-1.45279414
68.397093783,2022,2051,2.27599597,-0.38708619,-1.45620163
68.420460636,2022,2051,2.27444727,-0.38720944,-1.46004792
68.434333107,2023,2052,2.27232783,-0.38731722,-1.46416931
68.457175852,2024,2053,2.26984259,-0.38642290,-1.46800893
68.480644202,2024,2053,2.26749966,-0.38520108,-1.47127261
68.494944758,2025,2054,2.26442995,-0.38450207,-1.47480768
68.517065712,2025,2054,2.26103817,-0.38438919,-1.47800644
68.540977818,2026,2055,2.25801363,-0.38419581,-1.48045203
68.554461292,2027,2056,2.25478761,-0.38577121,-1.48181422
68.577894730,2027,2056,2.25314232,-0.38685095,-1.48249122
68.600476291,2028,2057,2.25241507,-0.38707157,-1.48203493
68.614779150,2028,2057,2.25141791,-0.38609722,-1.48258047
68.637747837,2029,2058,2.24842536,-0.38464506,-1.48186485
68.660215959,2030,2059,2.24473218,-0.38104278,-1.47990684
68.674447989,2030,2059,2.24183444,-0.37783227,-1.48153852
68.697185070,2031,2060,2.23710501,-0.37633118,-1.48322581
68.719613497,2031,2060,2.22849311,-0.37047077,-1.48002753
68.742454140,2032,2061,2.22050629,-0.36590594,-1.47293599
68.757958635,2033,2062,2.21835099,-0.35995361,-1.47548677
68.780154193,2033,2062,2.21723201,-0.35806786,-1.47835929
68.802659709,2034,2063,2.21274581,-0.35746515,-1.47315558
68.817342790,2034,2063,2.20529461,-0.35568159,-1.46813906
68.839557944,2034,2064,2.19905733,-0.35269402,-1.46663639
68.862514806,2034,2065,2.19390450,-0.35207667,-1.46639626
68.877159318,2034,2065,2.18821424,-0.35091654,-1.46230413
68.902476863,2034,2066,2.18621456,-0.34965919,-1.45793316
68.923185027,2034,2067,2.18668012,-0.34992190,-1.45710492
68.936900469,2034,2067,2.18795634,-0.35104607,-1.45825061
68.959610189,2034,2068,2.18820468,-0.35199951,-1.45819507
68.982499957,2034,2068,2.18785092,-0.35311390,-1.45724278
68.997511276,2034,2069,2.18735579,-0.35416185,-1.45767532
69.019611313,2035,2069,2.18735796,-0.35433802,-1.45708798
69.042693059,2035,2070,2.18736292,-0.35477966,-1.45617130
69.057002125,2035,2071,2.18735213,-0.35544607,-1.45611448
69.079355754,2035,2071,2.18751654,-0.35585010,-1.45672376
69.102593184,2035,2072,2.18790029,-0.35622761,-1.45788433
69.116926326,2035,2072,2.18806073,-0.35670874,-1.45805914
69.139626770,2035,2073,2.18833288,-0.35728297,-1.45801369
69.162683588,2035,2074,2.18876236,-0.35761384,-1.45832193
69.177849758,2035,2074,2.18946074,-0.35779423,-1.45876348
69.199748596,2035,2075,2.18944549,-0.35859103,-1.45893583
69.230586189,2036,2076,2.18916686,-0.35940788,-1.45874666
69.236959507,2037,2077,2.18903478,-0.36013631,-1.45804073
69.268083113,2038,2078,2.18909830,-0.36081143,-1.45838980
69.282730954,2038,2078,2.18906828,-0.36086263,-1.45845780
69.297037937,2039,2079,2.18864098,-0.36173090,-1.45918917
69.319713897,2039,2079,2.18753447,-0.36285862,-1.45994056
69.342986544,2040,2080,2.18678878,-0.36371932,-1.46021644
69.357233393,2040,2080,2.18631107,-0.36397126,-1.46047566
69.379522887,2041,2081,2.18536709,-0.36447948,-1.46020765
69.402537809,2042,2082,2.18387465,-0.36486955,-1.45948898
69.416904071,2042,2082,2.18236854,-0.36497125,-1.45881734
69.439520478,2043,2083,2.18080714,-0.36504373,-1.45805326
69.462832915,2044,2084,2.18029561,-0.36523605,-1.45705167
69.477058113,2044,2084,2.18053666,-0.36609146,-1.45714702
69.499491510,2045,2085,2.18096266,-0.36655497,-1.45768421
69.522721488,2045,2085,2.18101755,-0.36635384,-1.45770205
69.536983999,2046,2086,2.18148518,-0.36609926,-1.45823058
69.561289354,2047,2087,2.18256235,-0.36635480,-1.45881792
69.583862876,2047,2087,2.18464173,-0.36662538,-1.45951274
69.596992873,2048,2088,2.18662966,-0.36655361,-1.46066657
69.619571384,2048,2088,2.18892372,-0.36619974,-1.46232223
69.642546293,2049,2089,2.19159060,-0.36586252,-1.46345554
69.657506244,2049,2089,2.19387686,-0.36579635,-1.46368119
69.679587221,2050,2090,2.19464801,-0.36465522,-1.46325752
69.702412066,2051,2091,2.19418076,-0.36301303,-1.46214443
69.717723261,2051,2091,2.19303374,-0.36106848,-1.45957507
69.739639615,2052,2092,2.19203405,-0.35842448,-1.45583130
69.762882121,2053,2093,2.19044815,-0.35675071,-1.45302961
69.776853680,2053,2093,2.18818701,-0.35417013,-1.44918745
69.799547969,2054,2094,2.18543629,-0.35262702,-1.44578436
69.822962595,2054,2094,2.18254015,-0.35141479,-1.44188059
69.837151854,2055,2095,2.18029261,-0.35012213,-1.43825370
69.859558529,2055,2095,2.17892252,-0.34934662,-1.43532326
69.882350016,2056,2096,2.17757710,-0.34849323,-1.43204546
69.897247360,2056,2096,2.17687775,-0.34831552,-1.42913550
69.919535274,2057,2097,2.17704390,-0.34724692,-1.42629118
69.942077692,2058,2098,2.17838610,-0.34595460,-1.42420996
69.957965031,2058,2098,2.18057302,-0.34385117,-1.42253993
69.980340479,2059,2099,2.18320365,-0.34168842,-1.42089607
70.001961010,2060,2100,2.18648430,-0.33948719,-1.41979738
70.016899484,2060,2100,2.19112297,-0.33703380,-1.42077615
70.039627117,2061,2101,2.19720581,-0.33559079,-1.42357059
70.061907612,2061,2101,2.20452475,-0.33468191,-1.42651942
70.085017046,2062,2102,2.21248822,-0.33405071,-1.42924585
70.100162067,2063,2103,2.22024505,-0.33313723,-1.43205669
70.122432508,2063,2103,2.22473600,-0.33302817,-1.43398808
70.145185759,2064,2104,2.22477577,-0.33271878,-1.43152489
70.159770058,2064,2104,2.22239692,-0.33126713,-1.42584067
70.182660415,2065,2105,2.22057021,-0.33043821,-1.42063370
70.206126498,2066,2106,2.22045118,-0.33008139,-1.41786928
70.220423491,2066,2106,2.22190643,-0.32922421,-1.41655373
70.242001068,2067,2107,2.22293052,-0.32953830,-1.41718734
70.265000882,2068,2108,2.22306915,-0.32964756,-1.41784119
70.280059936,2068,2108,2.22214879,-0.32964200,-1.41678163
70.301897668,2069,2109,2.22030755,-0.32913098,-1.41491327
70.325287218,2069,2109,2.21866269,-0.32811331,-1.41421794
70.339604002,2070,2110,2.21708371,-0.32817474,-1.41396278
70.362128809,2070,2110,2.21457607,-0.32826833,-1.41165057
70.385751452,2071,2111,2.21090452,-0.32749055,-1.40924968
70.399452944,2072,2112,2.20652334,-0.32623150,-1.40753584
70.421915188,2072,2112,2.20187934,-0.32606099,-1.40618456
70.445269764,2073,2113,2.19740223,-0.32583901,-1.40391340
70.468648260,2074,2114,2.19347240,-0.32524955,-1.40096370
70.490394468,2074,2114,2.19117838,-0.32450047,-1.39951117
70.505067698,2075,2115,2.19027162,-0.32364721,-1.39879184
70.520050471,2075,2115,2.19036681,-0.32412432,-1.39914904
70.542116992,2076,2116,2.19010896,-0.32570907,-1.39914550
70.565013363,2076,2116,2.18841182,-0.32641671,-1.39851907
70.587539417,2077,2117,2.18751019,-0.32566267,-1.39765006
70.602499554,2078,2118,2.18836265,-0.32447319,-1.39884583
70.625310428,2078,2118,2.19002256,-0.32491908,-1.40248418
70.639876960,2079,2119,2.19171187,-0.32536559,-1.40534206
70.661901645,2079,2119,2.19489406,-0.32550735,-1.40876127
70.685073231,2080,2120,2.20093103,-0.32589378,-1.41438892
70.707930380,2081,2121,2.21002986,-0.32659870,-1.42231047
70.722863937,2081,2121,2.22150899,-0.32870998,-1.43026122
70.745906400,2082,2122,2.23119785,-0.33251360,-1.43534576
70.760080707,2082,2122,2.23337070,-0.33642412,-1.43742966
70.783086413,2083,2123,2.22812618,-0.33876633,-1.43520051
70.804662595,2084,2124,2.22092583,-0.33958886,-1.42991219
70.819361339,2084,2124,2.21615616,-0.34003907,-1.42587461
70.841893250,2085,2125,2.21470886,-0.33922723,-1.42579358
70.865064532,2085,2125,2.21513103,-0.33947820,-1.42653287
70.881107136,2086,2126,2.21455625,-0.34133552,-1.42625007
70.902615947,2087,2127,2.21178820,-0.34293471,-1.42681181
70.924481322,2087,2127,2.20774230,-0.34353924,-1.42751596
70.939333214,2088,2128,2.20263821,-0.34515473,-1.42640031
70.961946967,2088,2128,2.19602171,-0.34638104,-1.42525495
70.984735584,2089,2129,2.18841165,-0.34741345,-1.42487317
70.999619145,2089,2129,2.17978347,-0.34825492,-1.42466226
71.021935531,2090,2130,2.17120134,-0.34902666,-1.42468832
71.044639881,2091,2131,2.16296319,-0.35038651,-1.42426735
71.060648528,2091,2131,2.15599539,-0.35156219,-1.42450497
71.082174409,2092,2132,2.15053273,-0.35133741,-1.42573281
71.104631193,2093,2133,2.14724148,-0.35184955,-1.42732218
71.127611301,2093,2133,2.14490782,-0.35132464,-1.42700911
71.141917275,2094,2134,2.14175790,-0.35294249,-1.42682768
71.164418522,2094,2134,2.13876209,-0.35340392,-1.42980391
71.179486511,2095,2135,2.13624060,-0.35375765,-1.43274850
71.202007066,2095,2135,2.13521385,-0.35462573,-1.43373628
71.224676780,2096,2136,2.13547151,-0.35576158,-1.43475004
71.240524570,2097,2137,2.13789937,-0.35688858,-1.43902861
71.262131272,2097,2137,2.14321169,-0.35800224,-1.44572353
71.284468651,2098,2138,2.15138228,-0.35986798,-1.45279987
71.308631667,2099,2139,2.15903038,-0.36228199,-1.45737507
71.321885417,2099,2139,2.16053804,-0.36621625,-1.46022180
71.344592703,2100,2140,2.15410937,-0.36560661,-1.45908267
71.367555645,2100,2140,2.14565813,-0.36498159,-1.45214507
71.381939904,2101,2141,2.13909345,-0.36457418,-1.44716579
71.404370945,2102,2142,2.13911045,-0.36096020,-1.45017544
71.428073064,2102,2142,2.14383486,-0.36038133,-1.45319772
71.442241158,2103,2143,2.14885249,-0.36178302,-1.45488671
71.464592775,2103,2143,2.15160672,-0.36240008,-1.45702184
71.487634593,2104,2144,2.15435026,-0.36032779,-1.46012625
71.502143954,2104,2144,2.15918904,-0.35870007,-1.46390806
71.524453149,2105,2145,2.16497856,-0.35720515,-1.46631444
71.548611965,2106,2146,2.17024732,-0.35481180,-1.46691013
71.561961062,2106,2146,2.17446976,-0.35056638,-1.46658012
71.585207978,2107,2147,2.17842709,-0.34492317,-1.46229380
71.607796901,2108,2148,2.18015480,-0.33968114,-1.45418691
71.622046127,2108,2148,2.17977885,-0.33374537,-1.44357520
71.644848041,2109,2149,2.17854734,-0.32749534,-1.43060720
71.667571736,2109,2149,2.17774358,-0.32158637,-1.41657275
71.682009959,2110,2150,2.17661261,-0.31522299,-1.40242951
71.704705672,2110,2150,2.17472025,-0.30867880,-1.39049982
71.727710244,2111,2151,2.17262917,-0.30383269,-1.37939739
71.742055904,2112,2152,2.17079067,-0.30218779,-1.36947804
71.764757076,2112,2152,2.16989421,-0.30122286,-1.36223613
71.787296074,2113,2153,2.17160724,-0.29933622,-1.35927414
71.802061358,2113,2153,2.17761491,-0.29807777,-1.36019316
71.824548031,2114,2154,2.18700207,-0.29751075,-1.36191073
